"","latitude","longitude","parameter_name","method_name","year","arithmetic_mean","arithmetic_standard_dev","state_name"
"784",33.410648,-96.94459,"Std Dev Hz Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2017,16.048012,7.730871,"Texas"
"785",32.344008,-95.415752,"Std Dev Hz Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2017,16.01567,9.375094,"Texas"
"786",42.270009,-83.162585,"PM10 Total 0-10um STP","INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION",2017,16.009772,11.151546,"Michigan"
"787",33.99958,-117.41601,"Benzene","TEDLAR-BAG-24-HR-SAMPLE - GC PHOTOIONIZATION DETECTOR",1987,16.009091,7.037174,"California"
"788",32.676451,-96.87206,"Std Dev Hz Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2017,16.003575,7.532034,"Texas"
"789",42.283069,-83.161145,"Acetone","6L Subatm SS Canister - Entech Precon GC/MS",2017,15.93,10.867773,"Michigan"
"790",34.10374,-117.62914,"Benzene","TEDLAR-BAG-24-HR-SAMPLE - GC PHOTOIONIZATION DETECTOR",1987,15.888,5.957651,"California"
"791",36.10218,-119.566954,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,15.663636,13.370136,"California"
"792",36.10218,-119.566954,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,15.663636,13.370136,"California"
"793",32.631231,-117.059075,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,15.660473,13.769983,"California"
"794",29.520443,-95.392509,"Nitrogen dioxide (NO2)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,15.606452,7.514516,"Texas"
"795",39.0327,-122.92229,"PM10 Total 0-10um STP","HI-VOL-SA321A - GRAVIMETRIC",1987,15.586207,8.301415,"California"
"796",42.786109,-82.527801,"Std Dev Hz Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2017,15.440964,7.337356,"Michigan"
"797",35.6762,-101.4401,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,15.433522,8.392328,"Texas"
"798",33.499722,-86.924167,"PM10 Total 0-10um STP","BGI Inc. Model PQ200 PM10 - Gravimetric",2017,15.428571,8.527912,"Alabama"
"799",37.338135,-121.849783,"Acetone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,15.391286,6.130696,"California"
"800",29.770278,-95.011944,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,15.348837,17.367438,"Texas"
"801",26.200335,-97.712684,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,15.336634,7.327916,"Texas"
"802",34.52744,-120.1965,"Std Dev Vt Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",1987,15.283852,8.82643,"California"
"803",29.761653,-95.081386,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,15.135753,6.270194,"Texas"
"804",39.81336,-120.47069,"OC CSN_Rev Unadjusted PM2.5 LC TOT","URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+(OP(TOT))=(88374+88375+88376+88377+88388)",2017,15.106667,7.578491,"California"
"805",37.308537,-120.480993,"PM10 Total 0-10um STP","Hi Vol SSI Ecotech Model 3000 - Gravimetric",2017,15.1,11.140018,"California"
"806",42.302786,-83.10653,"Sulfur dioxide","INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC",1987,15.056552,15.529851,"Michigan"
"807",42.302786,-83.10653,"Sulfur dioxide","",1987,15.052676,8.767097,"Michigan"
"808",36.813561,-119.741255,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,14.966085,24.849372,"California"
"809",42.292231,-83.106807,"Sulfur dioxide","Multiple Methods Used",1987,14.942105,12.137729,"Michigan"
"810",32.482083,-97.026899,"Nitrogen dioxide (NO2)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,14.926786,8.984785,"Texas"
"811",42.292231,-83.106807,"Sulfur dioxide","Multiple Methods Used",1987,14.912214,19.658405,"Michigan"
"812",37.011894,-122.194413,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,14.887006,7.460088,"California"
"813",33.545278,-86.549167,"PM10-2.5 STP","LO-VOL-SA246B-DICHOT - GRAVIMETRIC",1987,14.829268,7.217695,"Alabama"
"814",35.6762,-101.4401,"Std Dev Hz Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2017,14.815347,9.50813,"Texas"
"815",32.031934,-96.399141,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,14.78966,6.83036,"Texas"
"816",36.785322,-119.774174,"Acetone","6L Pressurized Canister - Precon Saturn GC/MS",2017,14.76,7.614329,"California"
"817",33.92899,-118.21071,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,14.707521,9.907997,"California"
"818",29.672,-95.0647,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,14.693548,6.660598,"Texas"
"819",31.763076,-106.486712,"Sulfur dioxide","",1987,14.631154,23.17915,"Texas"
"820",35.6762,-101.4401,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,14.551064,27.814853,"Texas"
"821",31.763076,-106.486712,"Sulfur dioxide","",1987,14.536972,12.494485,"Texas"
"822",33.499722,-86.924167,"Average Ambient Temperature","BGI Models PQ200-VSCC or PQ200A-VSCC - Electronic",2017,14.513333,6.676169,"Alabama"
"823",31.763076,-106.486712,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,14.512928,28.425642,"Texas"
"824",30.036422,-94.071061,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,14.491746,23.198736,"Texas"
"825",41.726892,-122.633579,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,14.46,3.045981,"California"
"826",41.726892,-122.633579,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,14.46,3.045981,"California"
"827",38.091428,-118.997957,"PM10 Total 0-10um STP","HI-VOL-SA321A - GRAVIMETRIC",1987,14.444444,11.17537,"California"
"828",33.521427,-86.844112,"Average Ambient Temperature","BGI Models PQ200-VSCC or PQ200A-VSCC - Electronic",2017,14.414286,7.064304,"Alabama"
"829",35.236736,-101.787405,"Std Dev Hz Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2017,14.413842,7.920668,"Texas"
"830",34.477767,-120.206539,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,14.333333,10.344781,"California"
"831",34.63782,-120.4575,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,14.322581,6.198855,"California"
"832",33.1324,-96.786419,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,14.318503,6.13346,"Texas"
"833",35.438869,-119.016765,"PM10 Total 0-10um STP","HI-VOL SA/GMW-1200 - GRAVIMETRIC",2017,14.3,15.570984,"California"
"834",38.593322,-121.503795,"Ambient Max Temperature","R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic",2017,14.28,1.492053,"California"
"835",32.805818,-97.356568,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,14.262898,6.336743,"Texas"
"836",32.482083,-97.026899,"Std Dev Hz Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2017,14.218503,9.612367,"Texas"
"837",29.828086,-95.284096,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,14.142857,10.744874,"Texas"
"838",30.036422,-94.071061,"Nitrogen dioxide (NO2)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,14.136667,7.338592,"Texas"
"839",29.7216,-95.49265,"Nitric oxide (NO)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,14.129275,18.770869,"Texas"
"840",33.553056,-86.815,"Average Ambient Temperature","BGI Models PQ200-VSCC or PQ200A-VSCC - Electronic",2017,14.123077,7.185652,"Alabama"
"841",32.987891,-97.477175,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,14.07839,6.308461,"Texas"
"842",34.63782,-120.4575,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,13.914046,14.85322,"California"
"843",39.937392,-120.940509,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,13.905325,6.085935,"California"
"844",37.97231,-122.520004,"PM10 - LC","HI-VOL-SA/GMW1200 - GRAVIMETRIC",2017,13.818182,5.963525,"California"
"845",34.687761,-86.586362,"PM10 Total 0-10um STP","HI-VOL SA/GMW-1200 - GRAVIMETRIC",2017,13.8,6.232531,"Alabama"
"846",33.553056,-86.815,"Average Ambient Temperature","BGI Models PQ200-VSCC or PQ200A-VSCC - Electronic",2017,13.793103,6.380043,"Alabama"
"847",36.595556,-118.049167,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,13.6151,8.676002,"California"
"848",34.402773,-119.458454,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,13.572347,6.257414,"California"
"849",38.443503,-122.710169,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,13.511308,26.206771,"California"
"850",38.403765,-122.818294,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,13.510112,6.136201,"California"
"851",27.76534,-97.434262,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,13.449367,25.828506,"Texas"
"852",37.687526,-121.784217,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,13.434891,17.797887,"California"
"853",42.421502,-83.425042,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,13.430435,10.929004,"Michigan"
"854",33.499722,-86.924167,"PM10 Total 0-10um STP","T A Series FH 62 C14 Continuous - Beta Attenuation",2017,13.411192,13.123896,"Alabama"
"855",33.331111,-87.003611,"Average Ambient Temperature","BGI Models PQ200-VSCC or PQ200A-VSCC - Electronic",2017,13.393333,5.632108,"Alabama"
"856",35.03146,-120.50103,"PM10 Total 0-10um STP","",2017,13.354839,4.651511,"California"
"857",42.306674,-83.148754,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,13.313333,5.295533,"Michigan"
"858",42.306674,-83.148754,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,13.313333,5.295533,"Michigan"
"859",42.306674,-83.148754,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,13.313333,5.295533,"Michigan"
"860",42.306674,-83.148754,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,13.306667,7.133647,"Michigan"
"861",42.306674,-83.148754,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,13.306667,7.133647,"Michigan"
"862",33.92513,-117.95264,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,13.287293,8.386132,"California"
"863",29.733726,-95.257593,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,13.170065,5.20585,"Texas"
"864",36.697181,-121.633556,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,13.132484,8.380615,"California"
"865",37.308537,-120.480993,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,13.071429,9.055506,"California"
"866",31.768291,-106.50126,"Nitrogen dioxide (NO2)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,13.070448,12.217895,"Texas"
"867",37.950741,-121.268523,"PM10 Total 0-10um STP","HI-VOL SA/GMW-1200 - GRAVIMETRIC",2017,13,5.312459,"California"
"868",29.686389,-95.294722,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,12.975192,14.479445,"Texas"
"869",34.596095,-120.631282,"Std Dev Hz Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2017,12.931165,10.11027,"California"
"870",34.252378,-119.143176,"Nitrogen dioxide (NO2)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,12.911111,5.424962,"California"
"871",29.770698,-95.031232,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.893817,5.985021,"Texas"
"872",32.919206,-96.808498,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.824433,5.686275,"Texas"
"873",42.984173,-85.671339,"PM10 Total 0-10um STP","HI-VOL-SA/GMW-321-B - GRAVIMETRIC",2017,12.8,6.014797,"Michigan"
"874",26.288622,-98.152066,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.788136,6.541871,"Texas"
"875",32.664722,-97.338056,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.767655,5.433866,"Texas"
"876",31.776944,-106.501667,"Sulfur dioxide","",1987,12.715455,13.034939,"Texas"
"877",42.388092,-83.402711,"Sulfur dioxide","INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC",1987,12.66391,10.219521,"Michigan"
"878",43.025027,-83.685789,"Sulfur dioxide","INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC",1987,12.646708,9.742927,"Michigan"
"879",30.354436,-97.760255,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.613685,5.627818,"Texas"
"880",30.483168,-97.872301,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.588277,5.570046,"Texas"
"881",40.309885,-121.219132,"PM2.5 Raw Data","Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",2017,12.573474,9.361578,"California"
"882",34.471378,-120.221816,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,12.50373,13.006616,"California"
"883",35.312186,-119.617624,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,12.405756,8.636733,"California"
"884",37.765946,-122.399044,"Acetone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,12.3795,3.203183,"California"
"885",37.482934,-122.20337,"Benzene","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,12.375,9.617613,"California"
"886",34.276362,-118.683757,"PM10 Total 0-10um STP","",2017,12.355556,6.132087,"California"
"887",42.296149,-83.116867,"Sulfur dioxide","",1987,12.325405,7.575371,"Michigan"
"888",32.564968,-96.317687,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.323639,5.853022,"Texas"
"889",27.796667,-97.426944,"PM2.5 STP","LO-VOL-DICHOTOMOUS-SA246B-INLT - GRAVIMETRIC",1987,12.3,5.682147,"Texas"
"890",32.820061,-96.860117,"VISIBILITY","INSTRUMENTAL - FOG VISIOMETER",2017,12.259773,4.401012,"Texas"
"891",38.558228,-121.492981,"Average Ambient Temperature","Met One SASS/SuperSASS - Electronic",2017,12.173333,3.370135,"California"
"892",29.679167,-95.130833,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,12.172524,15.884467,"Texas"
"893",34.577057,-120.640986,"Std Dev Hz Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",1987,12.162486,12.020956,"California"
"894",29.863957,-94.317802,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.103495,5.82368,"Texas"
"895",29.823319,-94.983786,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.052561,5.509279,"Texas"
"896",30.350302,-95.425128,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.03629,6.387237,"Texas"
"897",30.569444,-97.076111,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,12.021322,5.653544,"Texas"
"898",37.793231,-121.24872,"PM2.5 - Local Conditions","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",2017,11.993234,12.960068,"California"
"899",32.805818,-97.356568,"Oxides of nitrogen (NOx)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,11.985508,16.640854,"Texas"
"900",38.613779,-121.368014,"PM10 - LC","R - P Co Partisol Model 2025 - Gravimetric",2017,11.933333,7.588255,"California"
"901",37.864767,-122.302741,"Ethyl alcohol","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,11.909333,14.289155,"California"
"902",32.437028,-84.999653,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.771429,7.368999,"Alabama"
"903",32.437028,-84.999653,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.771429,7.368999,"Alabama"
"904",32.437028,-84.999653,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.771429,7.368999,"Alabama"
"905",32.412811,-86.263394,"Acceptable PM2.5 AQI & Speciation Mass","",2017,11.7675,6.73402,"Alabama"
"906",32.845467,-117.123894,"Oxides of nitrogen (NOx)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,11.725678,9.677053,"California"
"907",33.565278,-86.796389,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,11.722616,23.814338,"Alabama"
"908",43.741972,-84.752792,"Sulfur dioxide","",1987,11.711602,17.477034,"Michigan"
"909",34.725538,-120.428774,"Std Dev Vt Wind Direction","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",1987,11.684821,5.34304,"California"
"910",32.845467,-117.123894,"PM10 - LC","HI-VOL-SA/GMW1200 - GRAVIMETRIC",2017,11.625,3.89658,"California"
"911",32.631231,-117.059075,"Acetone","6L Pressurized Canister - Precon Saturn GC/MS",2017,11.58,2.81105,"California"
"912",26.069615,-97.1622,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,11.570819,5.459786,"Texas"
"913",36.819111,-119.717356,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.55,10.628186,"California"
"914",36.72639,-119.733,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.55,11.018293,"California"
"915",36.72639,-119.733,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.55,11.018293,"California"
"916",32.579361,-116.929486,"Acceptable PM2.5 AQI & Speciation Mass","Met-One BAM W/PM2.5 VSCC - Beta Attenuation",2017,11.5149,9.512793,"California"
"917",42.302786,-83.10653,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.493333,6.904718,"Michigan"
"918",42.302786,-83.10653,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.493333,6.904718,"Michigan"
"919",29.632058,-98.564936,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,11.471515,6.743273,"Texas"
"920",42.357808,-83.096033,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.47,8.005479,"Michigan"
"921",45.799401,-87.969015,"PM10 Total 0-10um STP","HI-VOL-SA/GMW-321-B - GRAVIMETRIC",1987,11.444444,8.323327,"Michigan"
"922",37.936013,-122.026154,"PM10 - LC","HI-VOL-SA/GMW1200 - GRAVIMETRIC",2017,11.428571,9.342682,"California"
"923",35.49453,-120.66617,"Nitrogen dioxide (NO2)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,11.423729,6.438578,"California"
"924",29.623889,-95.474167,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,11.378704,5.522124,"Texas"
"925",39.338504,-120.171291,"PM2.5 Raw Data","Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",2017,11.351053,6.599192,"California"
"926",29.51509,-98.620166,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,11.327762,5.783949,"Texas"
"927",35.212778,-101.860833,"PM10 Total 0-10um STP","HI-VOL-SA321A - GRAVIMETRIC",1987,11.285714,5.023753,"Texas"
"928",36.209286,-121.126371,"PM10 Total 0-10um STP","INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION",2017,11.256291,10.357233,"California"
"929",42.984173,-85.671339,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.25,5.784961,"Michigan"
"930",32.845467,-117.123894,"PM10 Total 0-10um STP","HI-VOL SA/GMW-1200 - GRAVIMETRIC",2017,11.25,3.785939,"California"
"931",34.577057,-120.640986,"Wind Speed - Resultant","INSTRUMENTAL - VECTOR SUMMATION",1987,11.231667,5.438942,"California"
"932",32.437028,-84.999653,"PM2.5 - Local Conditions","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",2017,11.2125,7.073054,"Alabama"
"933",30.039524,-95.673951,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,11.207268,6.174471,"Texas"
"934",33.499722,-86.924167,"Acceptable PM2.5 AQI & Speciation Mass","PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C",2017,11.137526,8.664311,"Alabama"
"935",29.901036,-95.326137,"Oxides of nitrogen (NOx)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,11.13726,13.253031,"Texas"
"936",35.62109,-117.67296,"PM10 - LC","HI-VOL-SA/GMW1200 - GRAVIMETRIC",2017,11.111111,7.573712,"California"
"937",35.3165,-101.7418,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,11.101754,21.717295,"Texas"
"938",29.546244,-94.786969,"Wind Speed - Resultant","INSTRUMENTAL - VECTOR SUMMATION",2017,11.097007,5.273174,"Texas"
"939",32.791194,-116.942092,"Benzene","TEDLAR-BAG-24-HR-SAMPLE - GC PHOTOIONIZATION DETECTOR",1987,11.042857,7.191006,"California"
"940",27.426981,-97.298692,"Wind Speed - Scalar","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2017,10.888699,4.607796,"Texas"
"941",34.44551,-119.8284,"PM10 Total 0-10um STP","INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION",2017,10.85521,8.400664,"California"
"942",42.43084,-83.000138,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,10.83913,21.229584,"Michigan"
"943",39.937099,-120.938821,"PM2.5 Raw Data","Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",2017,10.833096,11.680504,"California"
"944",32.789561,-116.944222,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,10.812734,7.517711,"California"
"945",32.774262,-96.797686,"Peak Wind Gust","INSTRUMENTAL - SPOT READING",2017,10.6875,4.615608,"Texas"
"946",27.426981,-97.298692,"Wind Speed - Resultant","INSTRUMENTAL - VECTOR SUMMATION",2017,10.684932,4.603019,"Texas"
"947",32.668987,-94.167457,"VISIBILITY","INSTRUMENTAL - FOG VISIOMETER",2017,10.678913,4.566481,"Texas"
"948",35.3165,-101.7418,"Wind Speed - Resultant","INSTRUMENTAL - VECTOR SUMMATION",2017,10.651766,6.377725,"Texas"
"949",39.234331,-121.056591,"Ambient Max Temperature","R & P Model 2000 PM-2.5 FEM Air Sampler - Electronic",2017,10.65,5.516067,"California"
"950",35.49453,-120.66617,"PM10 Total 0-10um STP","INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION",2017,10.565249,8.232851,"California"
"951",42.984173,-85.671339,"Sulfur dioxide","INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC",1987,10.55,9.310276,"Michigan"
"952",38.310942,-122.296189,"PM2.5 - Local Conditions","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",2017,10.54537,6.992211,"California"
